"id"	"age"	"gender"	"education"	"marital_status"	"relationship"	"ethnicity"
"1644"	1062	40	"Male"	"1st to 4th"	"Never married"	"Not in family"	"White"
"1645"	1088	40	"Female"	"HS to grad"	"Divorced"	"Own child"	"White"
"1646"	1095	40	"Male"	"9th"	"Married civ spouse"	"Husband"	"White"
"1647"	1120	40	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1648"	1139	40	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1649"	1148	40	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"White"
"1650"	1151	40	"Female"	"HS to grad"	"Divorced"	"Other relative"	"White"
"1651"	1164	40	"Female"	"11th"	"Never married"	"Not in family"	"White"
"1652"	1182	40	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1653"	1187	40	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1654"	1201	40	"Male"	"Bachelors"	"Never married"	"Not in family"	"White"
"1655"	1206	40	"Male"	"HS to grad"	"Divorced"	"Not in family"	"White"
"1656"	1209	40	"Female"	"Masters"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1657"	1264	40	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1658"	1290	40	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"Black"
"1659"	1397	40	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1660"	1428	40	"Male"	"Bachelors"	"Never married"	"Not in family"	"White"
"1661"	1458	40	"Male"	"12th"	"Married civ spouse"	"Husband"	"White"
"1662"	1539	40	"Female"	"9th"	"Divorced"	"Unmarried"	"White"
"1663"	1549	40	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1664"	1680	40	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1665"	2209	40	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"1666"	2253	40	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1667"	2255	40	"Male"	"Bachelors"	"Married spouse absent"	"Not in family"	"Other"
"1668"	2266	40	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1669"	2292	40	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1670"	2326	40	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"White"
"1671"	2460	40	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1672"	2512	40	"Female"	"HS to grad"	"Separated"	"Unmarried"	"White"
"1673"	2571	40	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1674"	2613	40	"Female"	"Prof to school"	"Married civ spouse"	"Other relative"	"Asian Pac Islander"
"1675"	2619	40	"Male"	"Some to college"	"Divorced"	"Not in family"	"White"
"1676"	2661	40	"Male"	"Preschool"	"Married civ spouse"	"Husband"	"White"
"1677"	2695	40	"Female"	"HS to grad"	"Divorced"	"Not in family"	"Asian Pac Islander"
"1678"	24	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1679"	57	41	"Male"	"Masters"	"Never married"	"Not in family"	"White"
"1680"	79	41	"Male"	"Some to college"	"Never married"	"Not in family"	"White"
"1681"	93	41	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"1682"	98	41	"Female"	"HS to grad"	"Married civ spouse"	"Other relative"	"White"
"1683"	130	41	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1684"	175	41	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1685"	180	41	"Male"	"11th"	"Married spouse absent"	"Not in family"	"White"
"1686"	217	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1687"	222	41	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"1688"	242	41	"Male"	"HS to grad"	"Married spouse absent"	"Not in family"	"Asian Pac Islander"
"1689"	252	41	"Male"	"HS to grad"	"Married spouse absent"	"Not in family"	"White"
"1690"	264	41	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"Other"
"1691"	274	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1692"	553	41	"Female"	"11th"	"Divorced"	"Unmarried"	"White"
"1693"	556	41	"Male"	"HS to grad"	"Never married"	"Not in family"	"White"
"1694"	695	41	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1695"	746	41	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"1696"	750	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1697"	759	41	"Male"	"1st to 4th"	"Married spouse absent"	"Unmarried"	"White"
"1698"	776	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"Other"
"1699"	813	41	"Female"	"5th to 6th"	"Married civ spouse"	"Wife"	"White"
"1700"	818	41	"Female"	"HS to grad"	"Never married"	"Own child"	"White"
"1701"	876	41	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1702"	887	41	"Male"	"Masters"	"Divorced"	"Unmarried"	"White"
"1703"	958	41	"Male"	"Bachelors"	"Never married"	"Not in family"	"Black"
"1704"	977	41	"Female"	"Masters"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1705"	1047	41	"Male"	"HS to grad"	"Never married"	"Not in family"	"Black"
"1706"	1191	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1707"	1231	41	"Male"	"HS to grad"	"Divorced"	"Unmarried"	"White"
"1708"	1241	41	"Female"	"9th"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1709"	1261	41	"Male"	"5th to 6th"	"Married spouse absent"	"Not in family"	"White"
"1710"	1348	41	"Male"	"Assoc to acdm"	"Married civ spouse"	"Husband"	"Black"
"1711"	1355	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1712"	1411	41	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1713"	1434	41	"Male"	"HS to grad"	"Never married"	"Not in family"	"White"
"1714"	1467	41	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"White"
"1715"	1480	41	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"White"
"1716"	1498	41	"Female"	"5th to 6th"	"Married spouse absent"	"Not in family"	"White"
"1717"	1521	41	"Female"	"HS to grad"	"Divorced"	"Not in family"	"White"
"1718"	1533	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1719"	1540	41	"Female"	"Prof to school"	"Married civ spouse"	"Wife"	"White"
"1720"	1585	41	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"1721"	1595	41	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1722"	1627	41	"Female"	"9th"	"Never married"	"Unmarried"	"White"
"1723"	1650	41	"Female"	"HS to grad"	"Separated"	"Unmarried"	"White"
"1724"	1674	41	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1725"	1688	41	"Female"	"12th"	"Divorced"	"Not in family"	"White"
"1726"	1690	41	"Female"	"Assoc to acdm"	"Divorced"	"Not in family"	"Black"
"1727"	1738	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1728"	1757	41	"Female"	"HS to grad"	"Separated"	"Unmarried"	"White"
"1729"	1825	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1730"	1865	41	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"White"
"1731"	1885	41	"Female"	"9th"	"Married civ spouse"	"Wife"	"White"
"1732"	1931	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1733"	1962	41	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1734"	1967	41	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"White"
"1735"	1992	41	"Female"	"Some to college"	"Divorced"	"Not in family"	"Black"
"1736"	2086	41	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1737"	2099	41	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1738"	2113	41	"Female"	"Some to college"	"Divorced"	"Not in family"	"White"
"1739"	2145	41	"Female"	"5th to 6th"	"Divorced"	"Unmarried"	"White"
"1740"	2166	41	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1741"	2175	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1742"	2218	41	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1743"	2360	41	"Male"	"9th"	"Married civ spouse"	"Husband"	"White"
"1744"	2375	41	"Male"	"HS to grad"	"Never married"	"Own child"	"White"
"1745"	2404	41	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1746"	2457	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1747"	2500	41	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"White"
"1748"	2511	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1749"	2527	41	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1750"	2556	41	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"1751"	2615	41	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1752"	2623	41	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Black"
"1753"	2637	41	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1754"	2645	41	"Female"	"Some to college"	"Never married"	"Unmarried"	"Asian Pac Islander"
"1755"	2658	41	"Female"	"Some to college"	"Never married"	"Not in family"	"White"
"1756"	2685	41	"Male"	"Some to college"	"Divorced"	"Own child"	"White"
"1757"	25	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1758"	73	42	"Female"	"5th to 6th"	"Married civ spouse"	"Wife"	"White"
"1759"	99	42	"Female"	"Assoc to acdm"	"Divorced"	"Unmarried"	"Asian Pac Islander"
"1760"	161	42	"Female"	"Some to college"	"Divorced"	"Other relative"	"White"
"1761"	406	42	"Male"	"11th"	"Divorced"	"Unmarried"	"White"
"1762"	472	42	"Male"	"5th to 6th"	"Married spouse absent"	"Not in family"	"White"
"1763"	613	42	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1764"	614	42	"Female"	"Doctorate"	"Never married"	"Not in family"	"White"
"1765"	657	42	"Male"	"9th"	"Married civ spouse"	"Husband"	"White"
"1766"	748	42	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1767"	778	42	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1768"	830	42	"Female"	"Some to college"	"Separated"	"Unmarried"	"Black"
"1769"	860	42	"Male"	"7th to 8th"	"Married spouse absent"	"Other relative"	"White"
"1770"	865	42	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"White"
"1771"	870	42	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1772"	971	42	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1773"	1024	42	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1774"	1060	42	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1775"	1142	42	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"White"
"1776"	1168	42	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1777"	1238	42	"Male"	"Bachelors"	"Married spouse absent"	"Not in family"	"White"
"1778"	1278	42	"Male"	"5th to 6th"	"Separated"	"Other relative"	"White"
"1779"	1314	42	"Male"	"11th"	"Married civ spouse"	"Husband"	"White"
"1780"	1359	42	"Male"	"Masters"	"Married civ spouse"	"Husband"	"White"
"1781"	1471	42	"Male"	"5th to 6th"	"Married spouse absent"	"Not in family"	"White"
"1782"	1484	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1783"	1525	42	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1784"	1528	42	"Female"	"Prof to school"	"Married civ spouse"	"Wife"	"Amer Indian Eskimo"
"1785"	1691	42	"Male"	"Masters"	"Divorced"	"Unmarried"	"Asian Pac Islander"
"1786"	1695	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"1787"	1804	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"1788"	1818	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1789"	1819	42	"Male"	"Some to college"	"Separated"	"Not in family"	"White"
"1790"	1833	42	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"White"
"1791"	1938	42	"Female"	"7th to 8th"	"Married spouse absent"	"Not in family"	"White"
"1792"	1954	42	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1793"	2005	42	"Female"	"HS to grad"	"Never married"	"Other relative"	"Black"
"1794"	2018	42	"Male"	"Preschool"	"Married civ spouse"	"Husband"	"White"
"1795"	2107	42	"Male"	"HS to grad"	"Separated"	"Unmarried"	"White"
"1796"	2139	42	"Female"	"Assoc to acdm"	"Married spouse absent"	"Unmarried"	"Asian Pac Islander"
"1797"	2236	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1798"	2263	42	"Male"	"11th"	"Divorced"	"Unmarried"	"White"
"1799"	2318	42	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"1800"	2339	42	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"White"
"1801"	2347	42	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1802"	2408	42	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1803"	2467	42	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1804"	2485	42	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"1805"	2502	42	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1806"	2514	42	"Male"	"7th to 8th"	"Divorced"	"Unmarried"	"White"
"1807"	2549	42	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1808"	2659	42	"Male"	"Bachelors"	"Divorced"	"Not in family"	"Other"
"1809"	68	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1810"	72	43	"Female"	"Masters"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1811"	108	43	"Female"	"Masters"	"Never married"	"Not in family"	"White"
"1812"	111	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1813"	294	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1814"	309	43	"Female"	"5th to 6th"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1815"	314	43	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1816"	379	43	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"Black"
"1817"	414	43	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"1818"	421	43	"Female"	"5th to 6th"	"Never married"	"Unmarried"	"White"
"1819"	475	43	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1820"	484	43	"Male"	"10th"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1821"	504	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1822"	519	43	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Black"
"1823"	641	43	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1824"	642	43	"Male"	"HS to grad"	"Separated"	"Unmarried"	"White"
"1825"	651	43	"Female"	"1st to 4th"	"Widowed"	"Unmarried"	"White"
"1826"	652	43	"Male"	"Prof to school"	"Separated"	"Not in family"	"White"
"1827"	814	43	"Male"	"5th to 6th"	"Married spouse absent"	"Unmarried"	"White"
"1828"	815	43	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Black"
"1829"	846	43	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1830"	850	43	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1831"	884	43	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1832"	919	43	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1833"	1089	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"1834"	1100	43	"Female"	"HS to grad"	"Married civ spouse"	"Other relative"	"White"
"1835"	1109	43	"Female"	"Some to college"	"Divorced"	"Not in family"	"White"
"1836"	1172	43	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"1837"	1210	43	"Male"	"9th"	"Married civ spouse"	"Husband"	"White"
"1838"	1235	43	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"Other"
"1839"	1236	43	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"1840"	1353	43	"Female"	"Some to college"	"Divorced"	"Unmarried"	"White"
"1841"	1403	43	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1842"	1453	43	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"1843"	1475	43	"Female"	"HS to grad"	"Divorced"	"Own child"	"White"
"1844"	1488	43	"Female"	"5th to 6th"	"Divorced"	"Unmarried"	"White"
"1845"	1547	43	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1846"	1647	43	"Female"	"HS to grad"	"Divorced"	"Own child"	"Asian Pac Islander"
"1847"	1678	43	"Male"	"Some to college"	"Married spouse absent"	"Not in family"	"White"
"1848"	1707	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1849"	1751	43	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"1850"	1893	43	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1851"	1921	43	"Female"	"5th to 6th"	"Separated"	"Not in family"	"White"
"1852"	1922	43	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"Other"
"1853"	1955	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1854"	1957	43	"Female"	"Bachelors"	"Married civ spouse"	"Own child"	"Asian Pac Islander"
"1855"	1971	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Other"
"1856"	2053	43	"Male"	"Bachelors"	"Married civ spouse"	"Other relative"	"Asian Pac Islander"
"1857"	2182	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1858"	2185	43	"Female"	"Bachelors"	"Divorced"	"Unmarried"	"White"
"1859"	2328	43	"Female"	"9th"	"Never married"	"Own child"	"White"
"1860"	2368	43	"Male"	"HS to grad"	"Never married"	"Not in family"	"Black"
"1861"	2374	43	"Male"	"HS to grad"	"Never married"	"Own child"	"White"
"1862"	2442	43	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"1863"	2450	43	"Male"	"10th"	"Married civ spouse"	"Husband"	"White"
"1864"	2454	43	"Male"	"Bachelors"	"Divorced"	"Unmarried"	"White"
"1865"	2483	43	"Female"	"Bachelors"	"Divorced"	"Unmarried"	"White"
"1866"	2603	43	"Male"	"Prof to school"	"Never married"	"Not in family"	"White"
"1867"	2705	43	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1868"	46	44	"Female"	"11th"	"Divorced"	"Unmarried"	"Other"
"1869"	116	44	"Male"	"Bachelors"	"Divorced"	"Not in family"	"Asian Pac Islander"
"1870"	125	44	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"1871"	140	44	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"1872"	159	44	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"Black"
"1873"	169	44	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1874"	172	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1875"	225	44	"Female"	"1st to 4th"	"Never married"	"Not in family"	"White"
"1876"	236	44	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1877"	254	44	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Other"
"1878"	322	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1879"	487	44	"Male"	"HS to grad"	"Divorced"	"Not in family"	"Black"
"1880"	536	44	"Female"	"HS to grad"	"Separated"	"Not in family"	"White"
"1881"	555	44	"Female"	"HS to grad"	"Married spouse absent"	"Not in family"	"Black"
"1882"	825	44	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1883"	963	44	"Female"	"7th to 8th"	"Separated"	"Unmarried"	"White"
"1884"	1150	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"1885"	1192	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1886"	1212	44	"Female"	"Bachelors"	"Married spouse absent"	"Not in family"	"White"
"1887"	1245	44	"Male"	"Masters"	"Divorced"	"Not in family"	"White"
"1888"	1283	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1889"	1352	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1890"	1450	44	"Male"	"1st to 4th"	"Married civ spouse"	"Other relative"	"White"
"1891"	1490	44	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1892"	1500	44	"Male"	"12th"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1893"	1503	44	"Female"	"Bachelors"	"Never married"	"Not in family"	"White"
"1894"	1514	44	"Female"	"HS to grad"	"Divorced"	"Not in family"	"Asian Pac Islander"
"1895"	1564	44	"Female"	"10th"	"Never married"	"Unmarried"	"Other"
"1896"	1579	44	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"1897"	1584	44	"Male"	"HS to grad"	"Married spouse absent"	"Not in family"	"Other"
"1898"	1606	44	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"1899"	1607	44	"Female"	"Assoc to voc"	"Divorced"	"Own child"	"White"
"1900"	1631	44	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"Other"
"1901"	1693	44	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1902"	1702	44	"Female"	"Assoc to voc"	"Separated"	"Not in family"	"White"
"1903"	1752	44	"Female"	"Some to college"	"Divorced"	"Unmarried"	"White"
"1904"	1809	44	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"1905"	1828	44	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"1906"	1846	44	"Female"	"Bachelors"	"Never married"	"Not in family"	"White"
